"Id","StartDate","EnterpriseNumber"
"9.001.250.897",28-05-2015,"0631.822.762"
"9.001.250.996",10-06-2015,"0631.912.933"
"9.001.251.095",01-06-2015,"0631.915.507"
"9.001.251.392",01-04-2019,"0632.517.204"
"9.001.251.491",02-03-2015,"0632.520.568"
"9.001.251.590",22-06-2015,"0632.613.313"
"9.001.251.689",23-06-2015,"0632.655.081"
"9.001.251.788",24-06-2015,"0632.755.942"
"9.001.251.887",09-03-2015,"0632.767.820"
"9.001.252.580",22-06-2015,"0633.499.179"
"9.001.252.877",03-07-2015,"0633.644.184"
"9.001.252.976",12-02-2015,"0633.654.775"
"9.001.253.174",28-04-2015,"0633.657.151"
"9.001.253.372",14-07-2015,"0633.844.817"
"9.001.253.471",01-07-2015,"0633.982.003"
"9.001.253.669",10-06-2015,"0634.556.875"
"9.001.254.065",01-05-2015,"0634.624.082"
"9.001.254.362",24-04-2015,"0634.744.343"
"9.001.254.461",24-01-2001,"0634.839.561"
"9.001.254.560",22-04-2015,"0634.851.835"
"9.001.254.659",15-07-2015,"0634.865.394"
"9.001.254.758",30-06-2015,"0634.968.730"
"9.001.254.857",01-08-2015,"0634.998.919"
"9.001.254.956",09-07-2015,"0635.484.315"
"9.001.255.253",01-08-2015,"0635.680.293"
"9.001.255.451",01-07-2015,"0635.758.487"
"9.001.255.550",28-08-2015,"0635.844.007"
"9.001.255.748",24-08-2015,"0635.910.818"
"9.001.255.847",03-09-2015,"0635.992.970"
"9.001.255.946",11-08-2015,"0636.776.888"
"9.001.256.045",15-06-2015,"0636.806.384"
"9.001.256.342",06-07-2015,"0636.889.627"
"9.001.256.441",08-09-2015,"0636.892.892"
"9.001.256.540",10-07-2015,"0636.899.921"
"9.001.256.639",01-09-2015,"0636.988.805"
"9.001.256.837",01-07-2015,"0637.790.737"
"9.001.257.134",05-08-2015,"0637.842.405"
"9.001.257.233",21-09-2015,"0637.913.372"
"9.001.257.431",17-09-2015,"0637.977.215"
"9.001.257.728",01-07-2015,"0638.857.242"
"9.001.257.827",13-08-2015,"0639.745.088"
"9.001.257.926",02-10-2015,"0639.843.177"
"9.001.258.025",01-09-2015,"0639.873.465"
"9.001.258.421",03-10-2015,"0640.749.336"
"9.001.258.718",14-10-2015,"0640.972.832"
"9.001.258.916",01-12-2015,"0641.691.226"
"9.001.259.015",28-08-2018,"0641.846.426"
"9.001.259.213",28-10-2015,"0642.537.797"
"9.001.259.312",25-02-2016,"0642.540.470"
"9.001.259.510",02-07-2015,"0642.595.009"
"9.001.259.609",09-09-2015,"0642.641.133"
"9.001.259.708",23-09-2015,"0642.656.969"
"9.001.259.807",01-11-2015,"0642.675.775"
"9.001.260.203",11-09-2015,"0642.803.954"
"9.001.260.302",27-10-2015,"0642.868.290"
"9.001.260.401",29-07-2015,"0642.946.979"
"9.001.260.795",01-11-2015,"0643.494.733"
"9.001.261.092",01-12-2017,"0643.698.433"
"9.001.261.191",01-12-2015,"0643.731.095"
"9.001.261.290",24-11-2015,"0643.732.184"
"9.001.261.389",04-12-2015,"0643.855.118"
"9.001.261.488",25-08-2015,"0643.865.313"
"9.001.261.587",01-03-2015,"0643.881.149"
"9.001.261.785",06-12-2015,"0643.946.772"
"9.001.262.082",10-09-2015,"0644.395.942"
"9.001.262.379",13-12-2016,"0644.591.229"
"9.001.262.478",30-11-2015,"0644.614.686"
"9.001.262.577",01-01-2016,"0644.638.838"
"9.001.262.874",01-01-2016,"0644.695.058"
"9.001.262.973",01-11-2015,"0644.700.008"
"9.001.263.072",10-09-2015,"0644.746.231"
"9.001.263.171",10-11-2015,"0644.794.038"
"9.001.263.666",01-10-2015,"0644.934.786"
"9.001.263.765",05-10-2015,"0644.967.054"
"9.001.263.963",06-01-2016,"0645.670.602"
"9.001.264.359",02-10-2016,"0646.674.848"
"9.001.264.458",19-10-2015,"0646.734.830"
"9.001.264.755",16-10-2015,"0646.977.033"
"9.001.265.151",15-06-2015,"0647.572.295"
"9.001.265.448",04-01-2016,"0647.747.192"
"9.001.265.547",15-12-2015,"0647.782.529"
"9.001.265.646",01-12-2015,"0647.856.466"
"9.001.265.943",02-01-2016,"0647.945.548"
"9.001.266.141",14-01-2016,"0647.978.806"
"9.001.266.240",25-11-2015,"0648.612.769"
"9.001.266.339",15-02-2016,"0648.657.707"
"9.001.266.438",10-12-2015,"0648.659.883"
"9.001.266.537",01-11-2015,"0648.660.477"
"9.001.266.735",19-02-2016,"0648.982.458"
"9.001.267.032",18-12-2015,"0649.603.753"
"9.001.267.131",16-02-2016,"0649.650.372"
"9.001.267.230",10-12-2015,"0649.679.571"
"9.001.267.428",24-02-2016,"0649.796.367"
"9.001.267.626",24-02-2016,"0649.880.303"
"9.001.267.725",15-03-2016,"0649.913.460"
"9.001.268.022",18-11-1988,"0649.994.030"
"9.001.268.121",01-01-2016,"0650.561.281"
"9.001.268.220",18-02-2016,"0650.736.178"
"9.001.268.319",10-03-2016,"0650.792.103"
"9.001.268.418",20-04-2015,"0650.859.706"
"9.001.268.517",02-01-2016,"0650.869.109"
"9.001.268.616",22-03-2016,"0650.872.671"
"9.001.268.814",29-03-2016,"0650.981.747"
"9.001.268.913",04-04-2016,"0651.546.228"
"9.001.269.111",07-03-2016,"0651.655.995"
"9.001.269.210",18-02-2016,"0651.772.395"
"9.001.269.309",11-04-2016,"0651.778.830"
"9.001.269.606",15-04-2016,"0651.932.149"
"9.001.269.705",01-10-2015,"0651.990.151"
"9.001.269.804",23-02-2016,"0652.615.604"
"9.001.269.903",20-04-2016,"0652.636.091"
"9.001.270.101",20-04-2016,"0652.681.524"
"9.001.270.495",26-04-2016,"0652.839.001"
"9.001.270.891",10-05-2016,"0653.969.446"
"9.001.271.188",27-01-2016,"0654.749.604"
"9.001.271.386",07-04-2016,"0654.809.386"
"9.001.271.683",23-05-2016,"0654.902.725"
"9.001.271.782",01-04-2016,"0654.933.706"
"9.001.271.881",01-01-2016,"0654.958.450"
"9.001.272.079",24-05-2016,"0654.973.692"
"9.001.272.178",25-05-2016,"0654.976.167"
"9.001.272.277",25-03-2016,"0654.995.171"
"9.001.272.475",31-05-2017,"0655.678.032"
"9.001.272.772",26-05-2016,"0655.944.979"
"9.001.272.970",25-05-2016,"0656.521.932"
"9.001.273.168",08-06-2016,"0656.569.937"
"9.001.273.366",13-06-2016,"0656.593.295"
"9.001.273.465",16-06-2016,"0656.710.091"
"9.001.273.663",23-05-2016,"0656.735.926"
"9.001.273.762",01-04-2016,"0656.883.307"
"9.001.273.960",23-06-2016,"0656.923.194"
"9.001.274.158",30-05-2016,"0657.751.456"
"9.001.274.455",12-05-2016,"0657.800.550"
"9.001.274.554",01-01-2016,"0657.906.062"
"9.001.274.653",03-06-2016,"0657.915.663"
"9.001.274.851",05-07-2016,"0657.947.733"
"9.001.275.049",05-07-2016,"0658.826.671"
"9.001.275.148",26-03-2016,"0658.843.794"
"9.001.275.346",08-07-2016,"0658.929.215"
"9.001.275.445",13-07-2016,"0658.959.206"
"9.001.275.544",12-10-2015,"0659.677.895"
"9.001.275.742",12-04-2016,"0659.730.157"
"9.001.275.940",24-11-2015,"0659.751.933"
"9.001.276.039",08-07-2016,"0659.819.437"
"9.001.276.138",04-08-2015,"0659.913.170"
"9.001.276.336",10-07-2017,"0659.967.214"
"9.001.276.633",30-06-2015,"0660.738.957"
"9.001.276.831",27-06-2016,"0660.810.223"
"9.001.276.930",24-05-2016,"0660.822.693"
"9.001.277.128",05-08-2016,"0660.839.323"
"9.001.277.227",28-07-2016,"0660.845.162"
"9.001.277.425",20-06-2016,"0660.950.872"
"9.001.277.722",22-08-2016,"0661.624.528"
"9.001.278.217",29-01-2021,"0661.877.322"
"9.001.278.316",01-04-2015,"0661.944.628"
"9.001.278.514",01-07-2016,"0662.428.242"
"9.001.278.712",14-09-2016,"0662.564.339"
"9.001.278.811",01-09-2016,"0662.579.779"
"9.001.278.910",26-08-2016,"0662.612.938"
"9.001.279.009",15-09-2016,"0662.666.386"
"9.001.279.108",15-09-2016,"0662.678.858"
"9.001.279.306",01-01-2011,"0662.783.380"
"9.001.279.702",01-10-2016,"0662.968.670"
"9.001.279.801",30-05-2016,"0663.620.550"
"9.001.280.195",01-09-2016,"0663.940.848"
"9.001.280.492",13-02-2017,"0664.591.144"
"9.001.280.591",01-09-2016,"0664.624.105"
"9.001.280.690",16-09-2016,"0664.664.487"
"9.001.281.086",20-10-2016,"0664.833.149"
"9.001.281.284",08-07-2016,"0665.644.880"
"9.001.281.383",13-10-2016,"0665.733.269"
"9.001.281.482",06-11-2016,"0665.742.672"
"9.001.281.779",18-10-2016,"0665.876.294"
"9.001.281.878",01-11-2016,"0665.892.132"
"9.001.281.977",07-09-2016,"0665.931.229"
"9.001.282.274",21-11-2016,"0666.524.216"
"9.001.282.373",03-07-2020,"0666.617.949"
"9.001.282.472",01-01-2019,"0666.639.824"
"9.001.282.571",25-11-2016,"0666.697.331"
"9.001.282.670",25-08-2016,"0666.714.652"
"9.001.282.769",17-10-2016,"0666.822.045"
"9.001.282.868",01-12-2016,"0666.858.172"
"9.001.282.967",20-08-2016,"0666.881.037"
"9.001.283.066",01-01-2019,"0667.503.916"
"9.001.283.363",06-04-2016,"0667.720.185"
"9.001.283.561",20-12-2016,"0667.888.748"
"9.001.283.660",29-06-2016,"0667.983.768"
"9.001.283.858",02-10-1973,"0668.377.312"
"9.001.283.957",21-07-2016,"0668.398.492"
"9.001.284.155",28-12-2016,"0668.511.330"
"9.001.284.254",01-01-2016,"0668.569.728"
"9.001.284.452",01-09-2016,"0668.995.736"
"9.001.284.551",29-12-2016,"0669.576.746"
"9.001.284.650",18-11-2016,"0669.655.633"
"9.001.284.749",03-12-2016,"0669.673.152"
"9.001.284.947",01-12-2016,"0669.766.885"
"9.001.285.046",28-12-2016,"0669.901.893"
"9.001.285.145",23-01-2017,"0669.968.508"
"9.001.285.343",11-01-2017,"0669.990.975"
"9.001.285.541",01-03-2017,"0670.578.717"
"9.001.285.838",01-01-2017,"0670.697.788"
"9.001.286.234",08-02-2017,"0670.848.040"
"9.001.286.432",12-01-2017,"0671.476.461"
"9.001.286.630",28-01-2020,"0671.537.829"
"9.001.286.828",01-02-2017,"0671.701.046"
"9.001.286.927",01-04-2017,"0671.704.313"
"9.001.287.125",02-01-2017,"0671.722.228"
"9.001.287.224",08-12-2016,"0671.737.272"
"9.001.287.323",17-01-2017,"0671.834.074"
"9.001.287.620",03-03-2017,"0672.384.895"
"9.001.287.719",14-02-2017,"0672.397.169"
"9.001.287.917",17-01-2017,"0672.494.169"
"9.001.288.016",09-03-2017,"0672.552.369"
"9.001.288.214",15-02-2017,"0672.637.491"
"9.001.288.412",18-01-2019,"0672.740.728"
"9.001.288.511",19-05-2010,"0672.823.969"
"9.001.288.610",06-12-2016,"0672.862.868"
"9.001.288.808",05-01-2017,"0672.937.104"
"9.001.288.907",13-03-2017,"0673.480.797"
"9.001.289.006",01-01-2017,"0673.573.542"
"9.001.289.105",01-03-2017,"0673.663.812"
"9.001.289.303",01-02-2017,"0673.749.033"
"9.001.289.402",23-03-2017,"0673.787.239"
"9.001.289.697",01-03-2017,"0673.948.674"
"9.001.289.895",01-03-2017,"0674.370.427"
"9.001.289.994",01-01-2017,"0674.394.280"
"9.001.290.093",20-12-2016,"0674.482.669"
"9.001.290.291",07-04-2017,"0674.501.574"
"9.001.290.390",01-04-2017,"0674.514.046"
"9.001.290.588",11-04-2017,"0674.549.579"
"9.001.290.687",30-03-2017,"0674.560.665"
"9.001.290.786",12-10-2016,"0674.604.613"
"9.001.290.885",14-03-2017,"0674.684.785"
"9.001.290.984",01-09-2016,"0674.704.878"
"9.001.291.083",01-05-2017,"0674.826.723"
"9.001.291.479",01-12-2017,"0675.674.878"
"9.001.291.578",12-05-2017,"0675.676.660"
"9.001.291.677",17-01-2017,"0675.694.674"
"9.001.291.875",04-07-2018,"0675.890.555"
"9.001.291.974",15-11-2016,"0675.902.730"
"9.001.292.073",26-05-2017,"0676.355.561"
"9.001.292.172",13-03-2017,"0676.356.551"
"9.001.292.271",22-05-2017,"0676.433.755"
"9.001.292.370",31-05-2017,"0676.459.885"
"9.001.292.865",08-06-2017,"0676.630.923"
"9.001.293.063",08-06-2017,"0676.688.628"
"9.001.293.162",28-03-2017,"0676.955.377"
"9.001.293.459",10-07-2017,"0677.577.068"
"9.001.293.558",01-01-2017,"0677.588.946"
"9.001.293.954",20-05-2017,"0678.449.672"
"9.001.294.251",01-07-2016,"0678.811.641"
"9.001.294.350",01-07-2017,"0678.828.962"
"9.001.294.449",13-06-2017,"0678.856.478"
"9.001.294.548",01-07-2017,"0678.886.172"
"9.001.294.647",01-07-2017,"0678.993.070"
"9.001.294.746",02-05-2017,"0679.455.702"
"9.001.294.944",07-07-2017,"0679.498.064"
"9.001.295.142",01-09-2017,"0679.650.393"
"9.001.295.241",03-02-2017,"0679.699.982"
"9.001.295.340",01-04-2018,"0679.701.566"
"9.001.295.439",01-05-2017,"0679.836.574"
"9.001.295.637",28-07-2017,"0679.957.231"
"9.001.295.736",01-05-2017,"0680.403.134"
"9.001.295.835",15-06-2017,"0680.416.396"
"9.001.296.132",01-01-2020,"0680.483.704"
"9.001.296.330",01-08-2015,"0680.842.109"
"9.001.296.429",30-08-2017,"0681.387.287"
"9.001.296.528",22-05-2017,"0681.520.317"
"9.001.296.627",23-11-2017,"0681.564.164"
"9.001.296.726",07-09-2017,"0681.614.347"
"9.001.297.122",01-07-2017,"0681.904.753"
"9.001.297.221",01-09-2017,"0681.974.831"
"9.001.297.320",01-10-2017,"0682.437.956"
"9.001.297.419",14-09-2017,"0682.440.035"
"9.001.297.617",17-07-2017,"0682.642.349"
"9.001.297.716",26-09-2017,"0682.644.923"
"9.001.297.815",04-01-2017,"0682.656.405"
"9.001.297.914",18-07-2017,"0682.661.749"
"9.001.298.112",01-10-2017,"0682.860.402"
"9.001.298.211",12-09-2017,"0682.913.058"
"9.001.298.409",02-05-2017,"0683.462.097"
"9.001.298.508",03-10-2017,"0683.483.675"
"9.001.298.607",20-10-2017,"0683.562.463"
"9.001.298.706",12-10-2017,"0683.642.934"
"9.001.298.904",01-11-2017,"0683.674.608"
"9.001.299.397",04-09-2017,"0683.899.389"
"9.001.299.793",09-11-2017,"0684.591.554"
"9.001.299.892",10-11-2017,"0684.612.340"
"9.001.299.991",01-09-2017,"0684.625.505"
"9.001.300.189",09-10-2017,"0684.639.955"
"9.001.300.288",03-09-2017,"0684.657.969"
"9.001.300.387",24-10-2017,"0684.675.983"
"9.001.300.585",01-10-2017,"0684.862.362"
"9.001.300.684",01-01-2018,"0684.895.422"
"9.001.300.783",01-09-2017,"0684.926.896"
"9.001.300.981",27-11-2017,"0685.383.885"
"9.001.301.179",27-11-2017,"0685.393.882"
"9.001.301.278",15-09-2017,"0685.416.846"
"9.001.301.377",24-10-2017,"0685.424.170"
"9.001.301.476",29-11-2017,"0685.475.937"
"9.001.301.575",20-11-2017,"0685.494.743"
"9.001.301.674",22-11-2017,"0685.497.713"
"9.001.301.773",12-09-2017,"0685.500.582"
"9.001.301.971",05-12-2017,"0685.626.286"
"9.001.302.070",01-12-2017,"0685.707.747"
"9.001.302.268",09-11-2017,"0685.745.260"
"9.001.302.367",01-01-2018,"0685.876.904"
"9.001.302.664",20-03-2017,"0686.549.469"
"9.001.302.862",10-11-2017,"0686.613.213"
"9.001.303.060",15-12-2017,"0686.767.621"
"9.001.303.159",22-12-1986,"0686.781.576"
"9.001.303.258",16-10-2017,"0686.805.332"
"9.001.303.456",11-12-2017,"0686.903.619"
"9.001.303.654",28-12-2017,"0686.947.268"
"9.001.303.951",20-12-2017,"0687.626.664"
"9.001.304.050",15-01-2018,"0687.718.716"
"9.001.304.248",30-04-2017,"0688.618.044"
"9.001.304.347",14-08-2017,"0688.706.928"
"9.001.304.545",01-01-2018,"0688.871.828"
"9.001.304.644",18-12-2017,"0688.892.218"
"9.001.304.842",23-11-2017,"0688.965.957"
"9.001.305.238",05-02-2018,"0689.758.486"
"9.001.305.337",08-03-2017,"0689.787.289"
"9.001.305.436",02-03-2018,"0689.862.119"
"9.001.305.535",25-01-2018,"0689.926.554"
"9.001.305.733",07-12-2017,"0689.953.377"
"9.001.306.030",01-10-2017,"0689.993.068"
"9.001.306.327",15-01-2018,"0690.555.272"
"9.001.306.426",17-09-2017,"0690.649.007"
"9.001.306.822",01-09-2017,"0690.958.021"
"9.001.307.020",29-03-2018,"0691.588.818"
"9.001.307.119",09-11-2017,"0691.828.843"
"9.001.307.218",13-02-2018,"0691.841.018"
"9.001.307.317",22-06-2017,"0691.981.568"
"9.001.307.416",14-03-2018,"0692.522.293"
"9.001.307.614",24-09-2017,"0692.642.455"
"9.001.307.812",05-02-2018,"0692.768.258"
"9.001.307.911",16-04-2018,"0692.816.659"
"9.001.308.010",09-03-2018,"0692.836.950"
"9.001.308.208",06-03-2018,"0693.670.457"
"9.001.308.307",01-04-2018,"0693.729.350"
"9.001.308.406",26-03-2018,"0694.542.962"
"9.001.308.802",11-04-2018,"0694.652.038"
"9.001.309.097",01-04-2018,"0694.697.370"
"9.001.309.196",13-04-2018,"0694.719.641"
"9.001.309.394",23-03-2018,"0694.809.713"
"9.001.309.493",17-04-2018,"0694.829.905"
"9.001.309.592",18-04-2018,"0694.853.065"
"9.001.309.790",17-04-2018,"0695.401.017"
"9.001.309.889",15-04-2018,"0695.412.992"
"9.001.309.988",04-04-2018,"0695.458.227"
"9.001.310.087",10-04-2018,"0695.497.027"
"9.001.310.186",21-02-2018,"0695.540.478"
"9.001.310.285",16-04-2018,"0695.543.646"
"9.001.310.384",30-04-2018,"0695.589.770"
"9.001.310.483",02-05-2018,"0695.614.021"
"9.001.310.780",23-04-2018,"0695.753.383"
"9.001.311.077",11-05-2018,"0695.871.664"
"9.001.311.374",16-05-2018,"0695.964.211"
"9.001.311.473",14-05-2018,"0696.602.134"
"9.001.311.572",15-05-2018,"0696.740.607"
"9.001.311.671",28-02-2018,"0696.790.392"
"9.001.311.770",25-05-2018,"0696.796.431"
"9.001.311.869",01-06-2018,"0696.833.449"
"9.001.311.968",08-08-2018,"0696.937.971"
"9.001.312.067",22-12-2017,"0697.596.779"
"9.001.312.364",09-04-2018,"0697.735.945"
"9.001.312.562",26-04-2018,"0697.751.583"
"9.001.312.760",08-04-2018,"0697.819.681"
"9.001.312.859",04-05-2018,"0697.830.470"
"9.001.312.958",07-06-2018,"0698.650.517"
"9.001.313.354",05-06-2018,"0698.809.180"
"9.001.313.453",01-07-2018,"0698.861.838"
"9.001.313.552",20-06-2018,"0698.950.425"
"9.001.313.750",01-02-2018,"0699.546.776"
"9.001.313.849",05-07-2018,"0699.630.712"
"9.001.313.948",01-03-2018,"0699.694.553"
"9.001.314.047",16-06-2018,"0699.727.613"
"9.001.314.443",01-06-2018,"0699.982.484"
"9.001.314.542",19-04-2018,"0700.250.324"
"9.001.314.641",15-07-2018,"0700.257.054"
"9.001.314.740",25-07-2016,"0700.292.785"
"9.001.315.037",01-09-2018,"0700.509.947"
"9.001.315.136",20-03-2018,"0700.510.838"
"9.001.315.334",01-08-2018,"0700.694.940"
"9.001.315.532",09-08-2018,"0700.764.523"
"9.001.315.631",09-08-2018,"0700.822.426"
"9.001.315.730",01-07-2018,"0700.866.471"
"9.001.315.829",30-05-2018,"0700.895.670"
"9.001.315.928",19-07-2018,"0700.970.104"
"9.001.316.027",01-08-2018,"0701.598.624"
"9.001.316.126",12-08-2018,"0701.694.139"
"9.001.316.225",29-07-2016,"0701.716.509"
"9.001.316.324",12-07-2018,"0701.719.081"
"9.001.316.522",11-04-2018,"0701.938.520"
"9.001.316.819",07-08-2018,"0702.872.391"
"9.001.316.918",17-09-2018,"0704.639.771"
"9.001.317.017",01-09-2018,"0704.644.919"
"9.001.317.413",04-10-2018,"0705.858.904"
"9.001.317.512",04-07-2018,"0705.860.684"
"9.001.317.611",01-10-2018,"0705.906.315"
"9.001.317.710",03-04-2018,"0705.911.956"
"9.001.317.809",17-09-2018,"0705.918.884"
"9.001.318.007",01-10-2018,"0707.577.683"
"9.001.318.106",20-08-2018,"0707.687.056"
"9.001.318.304",14-08-2018,"0707.776.831"
"9.001.318.403",28-09-2018,"0708.865.310"
"9.001.318.502",09-05-2018,"0708.882.136"
"9.001.318.797",30-07-2018,"0708.978.938"
"9.001.318.896",01-10-2018,"0708.980.126"
"9.001.318.995",08-10-2018,"0711.776.496"
"9.001.319.193",02-10-2018,"0711.835.587"
"9.001.319.292",12-09-2018,"0711.937.438"
"9.001.319.391",30-10-2018,"0712.726.009"
"9.001.319.589",01-11-2018,"0712.813.507"
"9.001.319.688",24-05-2018,"0712.870.123"
"9.001.319.886",15-05-2018,"0712.944.258"
"9.001.319.985",01-11-2018,"0712.980.385"
"9.001.320.183",21-09-2018,"0713.602.670"
"9.001.320.282",03-05-2018,"0713.620.684"
"9.001.320.381",03-05-2018,"0713.646.717"
"9.001.320.480",03-05-2018,"0713.663.444"
"9.001.320.579",01-01-2019,"0713.748.764"
"9.001.320.678",21-11-2018,"0713.749.259"
"9.001.320.777",21-11-2018,"0713.749.358"
"9.001.320.876",10-12-2018,"0713.813.397"
"9.001.320.975",20-11-2018,"0714.897.918"
"9.001.321.173",19-11-2018,"0715.528.913"
"9.001.321.371",25-10-2017,"0715.585.529"
"9.001.321.470",29-06-2018,"0715.622.844"
"9.001.321.569",11-08-2018,"0715.684.608"
"9.001.321.668",15-10-2018,"0715.686.784"
"9.001.321.767",20-09-2018,"0715.776.559"
"9.001.321.866",14-12-2018,"0715.812.686"
"9.001.321.965",01-10-2018,"0715.864.948"
"9.001.322.064",10-10-2018,"0715.895.335"
"9.001.322.163",10-12-2018,"0715.917.507"
"9.001.322.262",18-12-2018,"0715.922.257"
"9.001.322.361",10-12-2018,"0716.630.456"
"9.001.322.460",02-01-2019,"0716.732.208"
"9.001.322.658",31-12-2018,"0716.840.886"
"9.001.322.955",11-10-2018,"0716.874.639"
"9.001.323.054",02-01-2019,"0717.569.475"
"9.001.323.153",01-03-2019,"0717.992.317"
"9.001.323.450",01-01-2019,"0718.766.634"
"9.001.323.549",01-01-2019,"0718.767.228"
"9.001.323.945",17-01-2019,"0719.273.311"
"9.001.324.143",01-07-2018,"0719.482.949"
"9.001.324.242",01-01-2019,"0719.514.524"
"9.001.324.539",01-02-2019,"0719.759.103"
"9.001.324.638",06-02-2019,"0719.885.104"
"9.001.324.737",15-11-2018,"0719.924.793"
"9.001.324.836",06-02-2019,"0719.984.181"
"9.001.325.133",12-12-2018,"0720.877.670"
"9.001.325.232",26-10-2018,"0720.952.696"
"9.001.325.628",22-02-2019,"0721.481.842"
"9.001.325.727",01-02-2019,"0721.550.435"
"9.001.325.826",01-01-2019,"0721.626.748"
"9.001.326.024",27-02-2019,"0721.670.496"
"9.001.326.123",01-10-2018,"0721.704.843"
"9.001.326.222",28-02-2019,"0721.707.516"
"9.001.326.618",11-01-2019,"0721.868.654"
"9.001.326.816",01-04-2019,"0721.954.766"
"9.001.327.014",20-02-2019,"0722.579.922"
"9.001.327.113",20-12-2018,"0722.626.640"
"9.001.327.212",18-02-2019,"0722.728.984"
"9.001.327.410",05-10-2018,"0723.661.669"
"9.001.327.608",26-03-2019,"0723.673.547"
"9.001.327.905",08-04-2019,"0724.653.148"
"9.001.328.301",17-04-2019,"0725.452.805"
"9.001.328.695",18-12-2018,"0725.530.997"
"9.001.328.794",29-04-2019,"0725.661.354"
"9.001.329.091",11-12-2020,"0726.363.417"
"9.001.329.190",29-04-2019,"0726.373.909"
"9.001.329.289",28-02-2019,"0726.589.782"
"9.001.329.388",06-01-2019,"0726.610.271"
"9.001.329.487",03-04-2019,"0726.757.256"
"9.001.329.586",15-05-2019,"0726.771.906"
"9.001.329.685",14-05-2019,"0726.773.191"
"9.001.329.982",15-07-2020,"0727.420.321"
"9.001.330.081",01-06-2019,"0727.462.881"
"9.001.330.180",01-03-2019,"0727.466.445"
"9.001.330.279",27-05-2019,"0727.509.896"
"9.001.330.378",27-09-1985,"0727.530.484"
"9.001.330.477",21-05-2019,"0727.727.157"
"9.001.330.576",03-06-2019,"0727.821.682"
"9.001.330.774",21-05-2019,"0727.868.501"
"9.001.330.873",15-05-2019,"0727.958.472"
"9.001.331.071",30-04-2019,"0728.563.238"
"9.001.331.170",01-05-2019,"0728.632.524"
"9.001.331.368",31-03-2019,"0728.881.952"
"9.001.331.467",16-05-2019,"0728.998.352"
"9.001.331.665",30-05-2019,"0729.604.009"
"9.001.331.764",01-01-2019,"0729.624.397"
"9.001.331.863",14-06-2019,"0729.745.351"
"9.001.331.962",27-05-2019,"0729.994.284"
"9.001.332.061",10-07-2019,"0729.994.779"
"9.001.332.160",29-03-2018,"0730.593.409"
"9.001.332.259",01-01-2020,"0730.859.267"
"9.001.332.358",05-06-2019,"0730.868.076"
"9.001.332.754",22-05-2019,"0731.748.006"
"9.001.332.853",01-07-2019,"0731.749.192"
"9.001.333.051",26-07-2019,"0731.804.226"
"9.001.333.150",01-01-2019,"0731.806.107"
"9.001.333.348",01-07-2019,"0731.881.826"
"9.001.333.447",01-08-2019,"0731.932.207"
"9.001.333.546",09-08-2019,"0732.489.659"
"9.001.333.744",13-05-2014,"0732.604.970"
"9.001.333.942",31-07-2019,"0732.697.418"
"9.001.334.140",01-07-2017,"0732.997.227"
"9.001.334.239",12-08-2019,"0733.705.327"
"9.001.334.437",01-08-2019,"0733.727.794"
"9.001.334.536",10-09-2019,"0733.868.643"
